timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt,magnetometer_timestamp_relative,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2],baro_timestamp_relative,baro_alt_meter,baro_temp_celcius
103938946,0.024477,0.00648948,0.0106422,4000,0,-0.342871,-0.124041,-11.0056,4000,-615,0.45216,-0.00464,-0.06664,-6942,5525.55,32.68
103942994,0.0244771,0.00701983,0.0106422,4048,0,-0.339024,-0.118328,-11.0167,4048,-4663,0.45216,-0.00464,-0.06664,-10990,5525.55,32.68
103946946,0.024477,0.00573728,0.0106422,3952,0,-0.36454,-0.129287,-10.986,3952,-8615,0.45216,-0.00464,-0.06664,-14942,5525.55,32.68
103950978,0.0244771,0.00628132,0.0113897,4032,0,-0.356268,-0.118736,-10.963,4032,-2651,0.4548,-0.00608,-0.06208,-18974,5525.55,32.68
103954946,0.0246873,0.00542544,0.0105293,3968,0,-0.328372,-0.132755,-10.9683,3968,-6619,0.4548,-0.00608,-0.06208,-22942,5525.55,32.68
103958946,0.0244771,0.00638531,0.00999462,4000,0,-0.329378,-0.128368,-10.9977,4000,-619,0.4528,-0.00488,-0.06608,-3566,5527.9,32.69
103962946,0.0253282,0.00638532,0.0106422,4000,0,-0.328074,-0.139739,-10.9774,4000,-4619,0.4528,-0.00488,-0.06608,-7566,5527.9,32.69
103966946,0.024477,0.00734311,0.0107458,4000,0,-0.321265,-0.14375,-11.0061,4000,-8619,0.4528,-0.00488,-0.06608,-933,5527.16,32.69
103970946,0.024477,0.00744954,0.0108522,4000,0,-0.322726,-0.135006,-10.9722,4000,-2619,0.45416,-0.00464,-0.06168,-4933,5527.16,32.69
103974946,0.024477,0.00617221,0.0109628,4000,0,-0.340445,-0.146532,-10.9888,4000,-6619,0.45416,-0.00464,-0.06168,-8933,5527.16,32.69
103978947,0.0242599,0.00638532,0.0106422,4001,0,-0.340954,-0.127377,-10.9983,4001,-620,0.45552,-0.00328,-0.06408,-1943,5527.9,32.69
103982946,0.023942,0.00723398,0.010855,3999,0,-0.350526,-0.11686,-10.9674,3999,-4619,0.45552,-0.00328,-0.06408,-5942,5527.9,32.69
103986946,0.0237325,0.00681179,0.0113867,4000,0,-0.364403,-0.101011,-10.9707,4000,-8619,0.45552,-0.00328,-0.06408,-9942,5527.9,32.69
103990946,0.0234128,0.00638532,0.0110608,4000,0,-0.370518,-0.114575,-10.9866,4000,-2619,0.45656,-0.00592,-0.0624,-13942,5527.9,32.69
103994946,0.0243668,0.00638531,0.0123444,4000,0,-0.365946,-0.110041,-10.9789,4000,-6619,0.45656,-0.00592,-0.0624,-17942,5527.9,32.69
103999759,0.024477,0.00736109,0.0121612,4813,0,-0.353922,-0.138516,-10.9869,4813,-1432,0.45568,-0.00512,-0.06512,-757,5526.14,32.7
104003746,0.0244771,0.00744954,0.0106422,3987,0,-0.350999,-0.141734,-11.0028,3987,-5419,0.45568,-0.00512,-0.06512,-4744,5526.14,32.7
104007747,0.0244771,0.00713487,0.00999903,4001,0,-0.340455,-0.125004,-10.9948,4001,-9420,0.45568,-0.00512,-0.06512,-8745,5526.14,32.7
104011794,0.025003,0.00638532,0.0106422,4047,0,-0.347663,-0.123109,-10.9612,4047,-3467,0.45488,-0.00528,-0.06048,-1794,5525.4,32.7
104015746,0.024477,0.00638532,0.0106422,3952,0,-0.35816,-0.14468,-10.9851,3952,-7419,0.45488,-0.00528,-0.06048,-5746,5525.4,32.7
104019746,0.024477,0.00638531,0.0107486,4000,0,-0.351987,-0.137467,-10.9607,4000,-1419,0.45232,-0.00568,-0.06512,-9746,5525.4,32.7
104023768,0.0241566,0.00638533,0.011386,4022,0,-0.345227,-0.137884,-10.9449,4022,-5441,0.45232,-0.00568,-0.06512,-2739,5528.78,32.7
104027746,0.0245788,0.00574834,0.0106422,3978,0,-0.337111,-0.128736,-10.9717,3978,-9419,0.45232,-0.00568,-0.06512,-6717,5528.78,32.7
104031763,0.0255413,0.00617112,0.0114922,4017,0,-0.334245,-0.135521,-10.9975,4017,-3436,0.45416,-0.00552,-0.06168,-10734,5528.78,32.7
104035746,0.025227,0.0059554,0.0106422,3983,0,-0.345299,-0.123537,-11.0148,3983,-7419,0.45416,-0.00552,-0.06168,-14717,5528.78,32.7
104039746,0.024477,0.00734298,0.0106422,4000,0,-0.336133,-0.116334,-10.9833,4000,-1419,0.4552,-0.00432,-0.0648,-18717,5528.78,32.7
104043780,0.024367,0.00744953,0.0112767,4034,0,-0.339894,-0.11735,-10.9797,4034,-5453,0.4552,-0.00432,-0.0648,-767,5526.87,32.7
104047746,0.0234128,0.00691958,0.0107472,3966,0,-0.325138,-0.121159,-10.9616,3966,-9419,0.4552,-0.00432,-0.0648,-4733,5526.87,32.7
104051746,0.0239403,0.00638532,0.00957797,4000,0,-0.326517,-0.151734,-10.9802,4000,-3410,0.45448,-0.00472,-0.0608,-8733,5526.87,32.7
104055746,0.024267,0.00638531,0.00957798,4000,0,-0.343801,-0.116387,-10.9803,4000,-7410,0.45448,-0.00472,-0.0608,-1745,5526.14,32.7
104059746,0.0244771,0.00638531,0.0104251,4000,0,-0.333282,-0.114922,-10.9984,4000,-1419,0.4532,-0.0048,-0.0632,-5745,5526.14,32.7
104063746,0.024477,0.00638532,0.0106422,4000,0,-0.332363,-0.111146,-10.9923,4000,-5419,0.4532,-0.0048,-0.0632,-9745,5526.14,32.7
104067746,0.0239481,0.005537,0.0106422,4000,0,-0.33516,-0.094823,-11.0033,4000,-9419,0.4532,-0.0048,-0.0632,-2709,5528.04,32.7
104071746,0.0237289,0.0053211,0.0106422,4000,0,-0.34333,-0.118204,-10.986,4000,-3419,0.45456,-0.00368,-0.06336,-6709,5528.04,32.7
104075746,0.024477,0.00542752,0.0111635,4000,0,-0.332919,-0.126511,-10.9792,4000,-7419,0.45456,-0.00368,-0.06336,-10709,5528.04,32.7
104079778,0.0241557,0.00638531,0.0114909,4032,0,-0.323774,-0.128331,-10.9818,4032,-1417,0.4532,-0.00488,-0.0652,-14741,5528.04,32.7
104083746,0.0234128,0.00627804,0.0115991,3968,0,-0.343819,-0.159051,-10.9832,3968,-5385,0.4532,-0.00488,-0.0652,-18709,5528.04,32.7
104087746,0.0239416,0.0053211,0.0106422,4000,0,-0.332377,-0.160443,-10.9995,4000,-9385,0.4532,-0.00488,-0.0652,-745,5527.9,32.7
104091746,0.024477,0.00584656,0.0106422,4000,0,-0.315242,-0.129992,-10.975,4000,-3419,0.45432,-0.006,-0.06312,-4745,5527.9,32.7
104095746,0.024477,0.00606073,0.0106422,4000,0,-0.337128,-0.10489,-11.0147,4000,-7419,0.45432,-0.006,-0.06312,-8745,5527.9,32.7
104099746,0.0249057,0.00627889,0.0114936,4000,0,-0.322738,-0.105345,-11.0014,4000,-1413,0.45288,-0.00512,-0.0648,-1744,5526.43,32.7
104103746,0.0255413,0.0053211,0.0108565,4000,0,-0.31408,-0.0929016,-10.9781,4000,-5413,0.45288,-0.00512,-0.0648,-5744,5526.43,32.7
104107778,0.0254315,0.0053211,0.0109643,4032,0,-0.347653,-0.114439,-10.9703,4032,-9445,0.45288,-0.00512,-0.0648,-9776,5526.43,32.7
104111746,0.0244771,0.00488983,0.0106422,3968,0,-0.346171,-0.134118,-11.0043,3968,-3417,0.45288,-0.00584,-0.06392,-2745,5526.28,32.7
104115746,0.024477,0.00617247,0.0106422,4000,0,-0.34333,-0.134072,-11.0277,4000,-7417,0.45288,-0.00584,-0.06392,-6745,5526.28,32.7
104119760,0.0244771,0.00553319,0.0110624,4014,0,-0.328006,-0.138864,-11.011,4014,-1408,0.45544,-0.00456,-0.0644,-10759,5526.28,32.7
104123746,0.023946,0.00585213,0.0106422,3986,0,-0.338553,-0.132171,-10.9587,3986,-5394,0.45544,-0.00456,-0.0644,-14745,5526.28,32.7
104127783,0.0235232,0.00617443,0.0101067,4037,0,-0.326064,-0.136454,-10.9991,4037,-9431,0.45544,-0.00456,-0.0644,-18782,5526.28,32.7
104131746,0.0244771,0.00638531,0.0101121,3963,0,-0.32899,-0.125904,-10.9922,3963,-3419,0.45296,-0.00464,-0.06416,-745,5527.16,32.7
104135746,0.0237321,0.00585613,0.0106422,4000,0,-0.340921,-0.136417,-10.9802,4000,-7419,0.45296,-0.00464,-0.06416,-4745,5527.16,32.7
104139780,0.024477,0.0053211,0.0106422,4034,0,-0.336647,-0.142641,-11.0071,4034,-1451,0.45192,-0.00464,-0.06408,-8779,5527.16,32.7
104143746,0.024477,0.00479073,0.0114916,3966,0,-0.340949,-0.136442,-11.018,3966,-5417,0.45192,-0.00464,-0.06408,-1745,5526.87,32.7
104147746,0.0250048,0.00563598,0.0117064,4000,0,-0.34325,-0.129825,-11.0057,4000,-9417,0.45192,-0.00464,-0.06408,-5745,5526.87,32.7
104151746,0.0251126,0.00585029,0.0111772,4000,0,-0.351043,-0.116837,-11.0353,4000,-3393,0.45328,-0.00512,-0.06168,-9745,5526.87,32.7
104155746,0.024477,0.0069165,0.0103259,4000,0,-0.347533,-0.133623,-11.0449,4000,-7393,0.45328,-0.00512,-0.06168,-2746,5528.34,32.7
104159748,0.0243704,0.00723679,0.0101026,4002,0,-0.356868,-0.116903,-11.0181,4002,-1410,0.454,-0.00464,-0.06304,-6748,5528.34,32.7
104163747,0.0238345,0.00702787,0.0102205,3999,0,-0.335223,-0.106801,-10.9999,3999,-5409,0.454,-0.00464,-0.06304,-10747,5528.34,32.7
104167746,0.0244771,0.00638531,0.00989386,3999,0,-0.327008,-0.114909,-11.001,3999,-9408,0.454,-0.00464,-0.06304,-14746,5528.34,32.7
104171746,0.0244771,0.00638531,0.0109585,4000,0,-0.337569,-0.111543,-10.9813,4000,-3373,0.4528,-0.0044,-0.06232,-18746,5528.34,32.7
104175746,0.0247895,0.00680502,0.0109636,4000,0,-0.33804,-0.128667,-10.9693,4000,-7373,0.4528,-0.0044,-0.06232,-729,5524.96,32.7
104179768,0.0252232,0.00649407,0.0115977,4022,0,-0.348571,-0.150326,-10.9669,4022,-1395,0.45456,-0.00552,-0.06216,-4751,5524.96,32.7
104183747,0.0239468,0.00713126,0.0106422,3979,0,-0.336617,-0.135029,-10.9812,3979,-5374,0.45456,-0.00552,-0.06216,-8730,5524.96,32.7
104187747,0.0234128,0.00584722,0.0104262,4000,0,-0.339577,-0.140289,-10.9937,4000,-9374,0.45456,-0.00552,-0.06216,-1746,5526.28,32.7
104191782,0.0237359,0.00627508,0.0106422,4035,0,-0.306448,-0.142694,-10.9865,4035,-3441,0.4524,-0.00568,-0.06416,-5781,5526.28,32.7
104195746,0.024477,0.00542392,0.0106422,3964,0,-0.31553,-0.149414,-10.9897,3964,-7405,0.4524,-0.00568,-0.06416,-9745,5526.28,32.7
104199746,0.0243706,0.00596455,0.0106422,4000,0,-0.331381,-0.140778,-11.0019,4000,-1405,0.45384,-0.0052,-0.06248,-2737,5525.55,32.7
104203746,0.0234128,0.00638531,0.0114936,4000,0,-0.332231,-0.144638,-11.0017,4000,-5405,0.45384,-0.0052,-0.06248,-6737,5525.55,32.7
104207766,0.0234128,0.00669956,0.0113922,4020,0,-0.35056,-0.136959,-11.0061,4020,-9425,0.45384,-0.0052,-0.06248,-10757,5525.55,32.7
104211770,0.0239479,0.00659529,0.0106422,4004,0,-0.336571,-0.13789,-10.9918,4004,-3404,0.45296,-0.00568,-0.06352,-14761,5525.55,32.7
104215746,0.0239444,0.00659944,0.0106422,3976,0,-0.325602,-0.136946,-10.9975,3976,-7380,0.45296,-0.00568,-0.06352,-18737,5525.55,32.7
104219745,0.0238356,0.00638532,0.0106422,3999,0,-0.339497,-0.136497,-10.9933,3999,-1418,0.4548,-0.00648,-0.06224,-744,5526.14,32.7
104223746,0.0234128,0.00638532,0.0106422,4001,0,-0.343342,-0.120709,-10.9779,4001,-5419,0.4548,-0.00648,-0.06224,-4745,5526.14,32.7
104227746,0.0234128,0.00585906,0.0106422,4000,0,-0.345682,-0.124453,-10.9807,4000,-9419,0.4548,-0.00648,-0.06224,-8745,5526.14,32.7
104231746,0.0242642,0.00617247,0.0108492,4000,0,-0.340057,-0.124979,-10.9989,4000,-3419,0.45336,-0.0048,-0.06184,-1745,5527.31,32.7
104235746,0.0244771,0.00521813,0.0106422,4000,0,-0.325133,-0.111169,-10.9986,4000,-7419,0.45336,-0.0048,-0.06184,-5745,5527.31,32.7
104239746,0.024477,0.00425688,0.0106422,4000,0,-0.329881,-0.127771,-10.9937,4000,-1419,0.45608,-0.00528,-0.06168,-9745,5527.31,32.7
104243746,0.024477,0.0043633,0.0105358,4000,0,-0.332758,-0.13787,-10.9941,4000,-5419,0.45608,-0.00528,-0.06168,-2746,5528.04,32.7
104247746,0.024477,0.0059567,0.00978776,4000,0,-0.327621,-0.134075,-11.0138,4000,-9419,0.45608,-0.00528,-0.06168,-6746,5528.04,32.7
104251746,0.024477,0.0053211,0.0106422,4000,0,-0.343289,-0.128316,-10.999,4000,-3418,0.4528,-0.00664,-0.06136,-10746,5528.04,32.7
104255746,0.024477,0.00617247,0.0106422,4000,0,-0.349073,-0.134553,-10.9664,4000,-7418,0.4528,-0.00664,-0.06136,-14746,5528.04,32.7
104259747,0.0246941,0.00638532,0.0106422,4001,0,-0.336146,-0.136443,-10.9671,4001,-1420,0.45432,-0.00352,-0.062,-18747,5528.04,32.7
104263746,0.0236256,0.00564031,0.0111778,3999,0,-0.322304,-0.142231,-11.0291,3999,-5419,0.45432,-0.00352,-0.062,-746,5526.58,32.7
104267765,0.0242652,0.00638531,0.0109619,4019,0,-0.327051,-0.131213,-11.0564,4019,-9438,0.45432,-0.00352,-0.062,-4765,5526.58,32.7
104271746,0.024477,0.00649226,0.0111747,3981,0,-0.336149,-0.138879,-11.0411,3981,-3411,0.4528,-0.00496,-0.06312,-8746,5526.58,32.7
104275768,0.0244771,0.00628159,0.0106422,4022,0,-0.33468,-0.137866,-11.0085,4022,-7433,0.4528,-0.00496,-0.06312,-1763,5526.14,32.7
104279746,0.0240475,0.00617424,0.0106422,3978,0,-0.342892,-0.137452,-11.0002,3978,-1419,0.45464,-0.0044,-0.06088,-5741,5526.14,32.7
104283746,0.0244771,0.00585613,0.0106422,4000,0,-0.323268,-0.126904,-11.0176,4000,-5419,0.45464,-0.0044,-0.06088,-9741,5526.14,32.7
104287785,0.0247969,0.00521057,0.010965,4039,0,-0.304567,-0.1192,-11.0004,4039,-9458,0.45464,-0.0044,-0.06088,-2784,5528.04,32.7
104291746,0.0250069,0.00479127,0.0106422,3961,0,-0.323279,-0.127397,-10.9687,3961,-3385,0.4524,-0.00568,-0.0616,-6745,5528.04,32.7
104295780,0.0241592,0.00563899,0.0111775,4034,0,-0.350065,-0.119217,-10.9582,4034,-7419,0.4524,-0.00568,-0.0616,-10779,5528.04,32.7
104299746,0.0237319,0.00638532,0.0106422,3966,0,-0.328944,-0.10823,-10.9496,3966,-1419,0.45656,-0.00512,-0.0616,-14745,5528.04,32.7
104303749,0.0237353,0.00638532,0.0106422,4003,0,-0.325611,-0.126944,-10.9592,4003,-5422,0.45656,-0.00512,-0.0616,-18748,5528.04,32.7
104307753,0.024477,0.00638532,0.0113869,4004,0,-0.326094,-0.114446,-10.9621,4004,-9426,0.45656,-0.00512,-0.0616,-749,5527.02,32.7
104311746,0.0239512,0.00649193,0.010964,3993,0,-0.334671,-0.100158,-10.9907,3993,-3383,0.45456,-0.00544,-0.06504,-4742,5527.02,32.7
104315769,0.0234128,0.00744954,0.0106422,4023,0,-0.347648,-0.0977153,-10.9855,4023,-7406,0.45456,-0.00544,-0.06504,-8765,5527.02,32.7
104319746,0.0235199,0.0073425,0.0106422,3977,0,-0.329435,-0.111085,-10.9793,3977,-1419,0.45496,-0.0044,-0.06024,-1744,5526.58,32.7
104323746,0.0245833,0.00690758,0.0106422,4000,0,-0.338488,-0.108384,-10.9705,4000,-5419,0.45496,-0.0044,-0.06024,-5744,5526.58,32.7
104327746,0.0255413,0.00734311,0.0109552,4000,0,-0.348061,-0.10481,-10.9647,4000,-9419,0.45496,-0.0044,-0.06024,-9744,5526.58,32.7
104331746,0.0250165,0.00638532,0.0113901,4000,0,-0.35057,-0.135472,-10.9553,4000,-3419,0.45552,-0.0048,-0.06,-2746,5524.67,32.7
104335746,0.0250159,0.00638531,0.0106422,4000,0,-0.358189,-0.139454,-10.9897,4000,-7419,0.45552,-0.0048,-0.06,-6746,5524.67,32.7
104339746,0.024477,0.00638532,0.0106422,4000,0,-0.349595,-0.113498,-11.0196,4000,-1419,0.45224,-0.00544,-0.06336,-10746,5524.67,32.7
104343746,0.0244771,0.00638531,0.0109567,4000,0,-0.353739,-0.110643,-11.026,4000,-5419,0.45224,-0.00544,-0.06336,-14746,5524.67,32.7
104347746,0.024477,0.00638531,0.0118128,4000,0,-0.380266,-0.105301,-10.9634,4000,-9419,0.45224,-0.00544,-0.06336,-18746,5524.67,32.7
104351746,0.0252195,0.00638533,0.0121376,4000,0,-0.365859,-0.112967,-10.986,4000,-3419,0.45392,-0.0064,-0.06024,-745,5526.72,32.73
104355746,0.0244771,0.00563398,0.0107421,4000,0,-0.351526,-0.137993,-10.975,4000,-7419,0.45392,-0.0064,-0.06024,-4745,5526.72,32.73
104359778,0.024477,0.00553306,0.0108515,4032,0,-0.35005,-0.133681,-10.9841,4032,-1451,0.45312,-0.00792,-0.06216,-8777,5526.72,32.73
104363746,0.024477,0.0053211,0.00957797,3968,0,-0.344268,-0.153799,-10.985,3968,-5419,0.45312,-0.00792,-0.06216,-1744,5525.84,32.73
104367746,0.025004,0.00532109,0.0101049,4000,0,-0.344216,-0.127373,-10.9918,4000,-9419,0.45312,-0.00792,-0.06216,-5744,5525.84,32.73
104371747,0.0251154,0.00489552,0.0110678,4001,0,-0.340934,-0.136471,-10.9841,4001,-3420,0.4536,-0.00568,-0.06048,-9745,5525.84,32.73
104375761,0.024477,0.00563793,0.00978982,4014,0,-0.35002,-0.141261,-10.9831,4014,-7434,0.4536,-0.00568,-0.06048,-2760,5527.6,32.73
104379783,0.0241528,0.00627457,0.0104324,4022,0,-0.350526,-0.144665,-10.9898,4022,-1451,0.45264,-0.00496,-0.06304,-6782,5527.6,32.73
104383746,0.023841,0.00532109,0.0109576,3963,0,-0.363446,-0.162817,-10.9798,3963,-5414,0.45264,-0.00496,-0.06304,-10745,5527.6,32.73
104387746,0.023942,0.0053211,0.0117064,4000,0,-0.366805,-0.148959,-10.9707,4000,-9414,0.45264,-0.00496,-0.06304,-14745,5527.6,32.73
104391746,0.024477,0.0053211,0.0117064,4000,0,-0.351469,-0.122615,-10.9626,4000,-3419,0.4544,-0.00528,-0.05952,-18745,5527.6,32.73
104395749,0.024477,0.005638,0.0117064,4003,0,-0.341499,-0.124979,-10.9689,4003,-7422,0.4544,-0.00528,-0.05952,-719,5527.75,32.69
104399747,0.0245835,0.00607163,0.0111796,3998,0,-0.349002,-0.126917,-10.9726,3998,-1420,0.45432,-0.00512,-0.06216,-4717,5527.75,32.69
104403746,0.0255413,0.00564031,0.0106422,3999,0,-0.348595,-0.118751,-10.9712,3999,-5419,0.45432,-0.00512,-0.06216,-8716,5527.75,32.69
104407746,0.0256477,0.00553394,0.0106422,4000,0,-0.340455,-0.128329,-10.9654,4000,-9419,0.45432,-0.00512,-0.06216,-1745,5526.87,32.69
104411746,0.0254426,0.00532109,0.0106422,4000,0,-0.329476,-0.141293,-10.9707,4000,-3419,0.4548,-0.0052,-0.05912,-5745,5526.87,32.69
104415769,0.0244771,0.00532109,0.0111714,4023,0,-0.32851,-0.140795,-10.9942,4023,-7442,0.4548,-0.0052,-0.05912,-9768,5526.87,32.69
104419746,0.0239448,0.00542814,0.0108532,3977,0,-0.339977,-0.14701,-11.0359,3977,-1419,0.45424,-0.00576,-0.06272,-2742,5525.4,32.69
104423746,0.0234128,0.00638531,0.0107486,4000,0,-0.342031,-0.127989,-11.0339,4000,-5419,0.45424,-0.00576,-0.06272,-6742,5525.4,32.69
104427746,0.0234128,0.00638532,0.0113971,4000,0,-0.340466,-0.116327,-11.0276,4000,-9419,0.45424,-0.00576,-0.06272,-10742,5525.4,32.69
104431746,0.023727,0.00638532,0.0114925,4000,0,-0.339493,-0.131616,-10.989,4000,-3419,0.45432,-0.00624,-0.06064,-14742,5525.4,32.69
104435790,0.0249067,0.00553163,0.0113821,4044,0,-0.348606,-0.122078,-10.972,4044,-7463,0.45432,-0.00624,-0.06064,-18786,5525.4,32.69
104439747,0.0254335,0.00585443,0.0101089,3957,0,-0.343307,-0.115394,-10.977,3957,-1420,0.45504,-0.00656,-0.06048,-746,5526.72,32.71
104443778,0.024477,0.00680905,0.00957798,4031,0,-0.327036,-0.109703,-10.9966,4031,-5451,0.45504,-0.00656,-0.06048,-4777,5526.72,32.71
104447746,0.0244771,0.00713707,0.0101114,3968,0,-0.329024,-0.129359,-10.9838,3968,-9419,0.45504,-0.00656,-0.06048,-8745,5526.72,32.71
104451747,0.0246861,0.00617624,0.0109559,4001,0,-0.314606,-0.132059,-10.9676,4001,-3420,0.45472,-0.00776,-0.05792,-1671,5526.58,32.71
104455758,0.0245848,0.00638533,0.011392,4011,0,-0.324088,-0.11972,-10.9974,4011,-7431,0.45472,-0.00776,-0.05792,-5682,5526.58,32.71
104459746,0.0254345,0.00627857,0.0106422,3988,0,-0.342851,-0.108201,-11.019,3988,-1419,0.45496,-0.0064,-0.0616,-9670,5526.58,32.71
104463770,0.023946,0.00564017,0.0107494,4024,0,-0.352903,-0.123548,-11.0258,4024,-5443,0.45496,-0.0064,-0.0616,-2769,5526.43,32.71
104467746,0.0237311,0.00681063,0.0117064,3976,0,-0.364412,-0.156599,-11.0124,3976,-9419,0.45496,-0.0064,-0.0616,-6745,5526.43,32.71
104471746,0.0245835,0.00638532,0.0108614,4000,0,-0.346276,-0.138467,-10.989,4000,-3419,0.4552,-0.0056,-0.05752,-10745,5526.43,32.71
104475747,0.0246898,0.00638531,0.0106422,4001,0,-0.333285,-0.120188,-10.988,4001,-7420,0.4552,-0.0056,-0.05752,-14746,5526.43,32.71
104479746,0.024477,0.00627888,0.0103258,3999,0,-0.334619,-0.126841,-11.0013,3999,-1418,0.4528,-0.00576,-0.0592,-18745,5526.43,32.71
104483746,0.0244771,0.00479484,0.0104293,4000,0,-0.348103,-0.125888,-11.0015,4000,-5418,0.4528,-0.00576,-0.0592,-718,5524.67,32.71
104488546,0.024477,0.0057621,0.0102012,4800,0,-0.350762,-0.140438,-10.9763,4800,-219,0.45536,-0.0068,-0.05824,-5518,5524.67,32.71
104492546,0.0244771,0.00638531,0.0101036,4000,0,-0.329473,-0.136514,-10.9682,4000,-4219,0.45536,-0.0068,-0.05824,-9518,5524.67,32.71
104496574,0.0244771,0.00564581,0.00990267,4028,0,-0.346158,-0.130256,-11.0004,4028,-8247,0.45536,-0.0068,-0.05824,-2573,5528.92,32.71
104500546,0.0242627,0.00627734,0.0105342,3972,0,-0.331861,-0.110154,-10.9741,3972,-2185,0.45456,-0.00672,-0.06168,-6545,5528.92,32.71
104505351,0.0240314,0.00674268,0.0106422,4805,0,-0.34593,-0.116012,-10.9837,4805,-6990,0.45456,-0.00672,-0.06168,-349,5526.72,32.71
104509346,0.024477,0.00638532,0.0100061,3995,0,-0.346218,-0.151734,-10.998,3995,-1019,0.45576,-0.00768,-0.0556,-4344,5526.72,32.71
104513346,0.0248985,0.00680676,0.00926643,4000,0,-0.344819,-0.146138,-11.0108,4000,-5019,0.45576,-0.00768,-0.0556,-8344,5526.72,32.71
104517346,0.0241614,0.00702383,0.0105286,4000,0,-0.351436,-0.13931,-11.0191,4000,-9019,0.45576,-0.00768,-0.0556,-12344,5526.72,32.71
104521346,0.0237288,0.00638532,0.0106422,4000,0,-0.336655,-0.129347,-11.0081,4000,-2982,0.45424,-0.00656,-0.05992,-16344,5526.72,32.71
104525346,0.0243676,0.00638531,0.0112783,4000,0,-0.335681,-0.116901,-10.9656,4000,-6982,0.45424,-0.00656,-0.05992,-20344,5526.72,32.71
104529346,0.024477,0.00564036,0.0106422,4000,0,-0.337596,-0.107713,-10.9554,4000,-1019,0.45656,-0.0064,-0.0556,-2342,5525.84,32.73
104534188,0.0242173,0.00656577,0.00966985,4842,0,-0.322856,-0.117673,-10.9634,4842,-5861,0.45656,-0.0064,-0.0556,-7184,5525.84,32.73
104538190,0.0235143,0.00744954,0.00989416,4002,0,-0.327068,-0.116481,-10.9616,4002,148,0.45576,-0.008,-0.05896,-189,5526.14,32.73
104542168,0.0240596,0.00733958,0.00990489,3978,0,-0.329058,-0.134064,-10.9601,3978,-3830,0.45576,-0.008,-0.05896,-4167,5526.14,32.73
104546169,0.0240471,0.00638532,0.0105327,4001,0,-0.341926,-0.124501,-10.9496,4001,-7831,0.45576,-0.008,-0.05896,-8168,5526.14,32.73
104550151,0.0244809,0.00692171,0.00957797,3982,0,-0.340896,-0.133574,-10.9564,3982,-1824,0.45512,-0.00736,-0.05688,-1149,5526.72,32.73
104554169,0.0248996,0.00627632,0.0102196,4018,0,-0.344279,-0.138373,-11.0158,4018,-5842,0.45512,-0.00736,-0.05688,-5167,5526.72,32.73
104558169,0.024477,0.00596562,0.0106422,4000,0,-0.33523,-0.138439,-11.0347,4000,158,0.45592,-0.00712,-0.05944,-9167,5526.72,32.73
104562169,0.024477,0.00649054,0.00978776,4000,0,-0.34045,-0.146547,-11.0157,4000,-3842,0.45592,-0.00712,-0.05944,-13167,5526.72,32.73
104566190,0.0237294,0.00627177,0.0106422,4021,0,-0.338414,-0.141709,-11.0023,4021,-7863,0.45592,-0.00712,-0.05944,-17188,5526.72,32.73
104570204,0.0237464,0.0053211,0.0116061,4014,0,-0.314734,-0.137328,-10.9986,4014,-1877,0.45664,-0.00744,-0.05464,-21202,5526.72,32.73
104574168,0.024149,0.0053211,0.0115961,3964,0,-0.344038,-0.123669,-11.0386,3964,-5841,0.45664,-0.00744,-0.05464,-3166,5526.58,32.72
104578193,0.0240463,0.00564895,0.0107523,4025,0,-0.352885,-0.140762,-11.0659,4025,-9866,0.45664,-0.00744,-0.05464,-7191,5526.58,32.72
104582168,0.0234128,0.00638532,0.0113807,3975,0,-0.339759,-0.126858,-10.9972,3975,-3841,0.4556,-0.00664,-0.05936,-167,5526.72,32.72
104586169,0.0237373,0.00574164,0.0113819,4001,0,-0.320357,-0.127793,-10.9809,4001,-7842,0.4556,-0.00664,-0.05936,-4168,5526.72,32.72
104590168,0.0238325,0.00606611,0.0112778,3999,0,-0.318868,-0.126974,-11.0033,3999,-1841,0.45384,-0.00616,-0.05688,-8167,5526.72,32.72
104594192,0.0243738,0.00573882,0.0109718,4024,0,-0.312312,-0.129752,-10.9738,4024,-5865,0.45384,-0.00616,-0.05688,-1164,5525.84,32.72
104598151,0.024477,0.0059602,0.0104284,3959,0,-0.323707,-0.135518,-10.9731,3959,-9824,0.45384,-0.00616,-0.05688,-5123,5525.84,32.72
104602168,0.024477,0.00564484,0.0104262,4017,0,-0.326133,-0.148965,-11.0127,4017,-3841,0.45552,-0.00624,-0.05728,-9140,5525.84,32.72
104606168,0.0251168,0.00574491,0.00989897,4000,0,-0.332761,-0.142125,-10.975,4000,-7841,0.45552,-0.00624,-0.05728,-13140,5525.84,32.72
104610173,0.0247959,0.00628195,0.0108584,4005,0,-0.319401,-0.0923648,-10.965,4005,-1846,0.45528,-0.00664,-0.05544,-17145,5525.84,32.72
104614168,0.0241515,0.00638531,0.0116009,3995,0,-0.322245,-0.0987106,-10.9627,3995,-5841,0.45528,-0.00664,-0.05544,-21140,5525.84,32.72
